"SP500.Volume","seasonal","trend","remainder"
3327260000,662536386.185508,2640285664.15483,24437949.6596642
3632950000,662536386.185508,2627799896.25259,342613717.561904
3393420000,662536386.185508,2663667915.13032,67215698.6841755
3025020000,638996737.37264,2699535934.00804,-313512671.380685
3018593333.33,638996737.37264,2726514516.04243,-346917920.085072
3012166666.67,638996737.37264,2753493098.07682,-380323168.779459
3005740000,638996737.37264,2766411522.72068,-399668260.093319
2915680000,451828658.725166,2779329947.36454,-315478606.089707
2822060000,451828658.725166,2777468481.87129,-407237140.596458
3552640000,451828658.725166,2775607016.37804,325204324.89679
3173650000,451828658.725166,2770089977.31851,-48268636.0436811
3003850000,459578035.382206,2764572938.25899,-220300973.641191
2834050000,459578035.382206,2754038731.61126,-379566766.993464
2664250000,459578035.382206,2743504524.96353,-538832560.345737
3007700000,459578035.382206,2738648236.54764,-190526271.929843
2777140000,467881233.91445,2733791948.13174,-424533182.046194
2759800000,467881233.91445,2762212402.87513,-470293636.789579
2396280000,467881233.91445,2790632857.61851,-862234091.532964
2524965000,467881233.91445,2806027389.21554,-748943623.129995
2653650000,401752286.301643,2821421920.81258,-569524207.114219
2782335000,401752286.301643,2812724261.00054,-432141547.302179
2911020000,401752286.301643,2804026601.1885,-294758887.490139
2976450000,401752286.301643,2785758819.12286,-211061105.424507
2709050000,298521415.78603,2767491037.05723,-356962452.843261
3263490000,298521415.78603,2743384521.18158,221584063.032388
3.012e+09,298521415.78603,2719278005.30593,-5799421.09196234
2760510000,298521415.78603,2720945072.4377,-258956488.223732
2509020000,173109727.102138,2722612139.56947,-386701866.671608
2867180000,173109727.102138,2757494488.15163,-63424215.2537689
2793920000,173109727.102138,2792376836.73379,-171566563.835929
3113270000,173109727.102138,2839410697.77742,100749575.120442
2864300000,257110738.042483,2886444558.82105,-279255296.863531
2846926666.67,257110738.042483,2928656665.00331,-338840736.375788
2829553333.33,257110738.042483,2970868771.18556,-398426175.898046
2812180000,257110738.042483,2987964012.94209,-432894750.98457
2702360000,223522939.937468,3005059254.69861,-526222194.636078
2710620000,223522939.937468,3005754521.44292,-518657461.380391
3040480000,223522939.937468,3006449788.18724,-189492728.124704
2598230000,223522939.937468,3006871176.01154,-632164115.949008
2707530000,45994428.1113629,3007292563.83584,-345756991.947207
2816830000,45994428.1113629,3013690728.89575,-242855157.007115
2926130000,45994428.1113629,3020088893.95566,-139953322.067023
2971260000,45994428.1113629,3043496937.27067,-118231365.382033
3065220000,33094865.3434188,3066904980.58568,-34779845.9290986
2952150000,33094865.3434188,3099055718.85602,-180000584.19944
4336240000,33094865.3434188,3131206457.12636,1171938677.53022
3796703333.33,33094865.3434188,3153018221.24837,610590246.738209
3257166666.67,20171659.1822543,3174829985.37038,62165022.1173649
2717630000,20171659.1822543,3188067928.59413,-490609587.776389
3089700000,20171659.1822543,3201305871.81789,-131777531.000143
3106710000,20171659.1822544,3190640032.87714,-104101692.059393
2778840000,11527368.6939452,3179974193.93639,-412661562.630335
4290590000,11527368.6939452,3176634108.74988,1102428522.55618
3872843333.33,11527368.6939452,3173294023.56336,688021941.072695
3455096666.67,11527368.6939452,3148321619.76918,295247678.206874
3037350000,-39284042.510949,3123349215.975,-46715173.4640512
3188240000,-39284042.510949,3087239736.27827,140284306.232682
2851480000,-39284042.510949,3051130256.58153,-160366214.070584
1998090000,-39284042.510949,3048388359.31958,-1011014316.80863
2168882500,-106352805.497832,3045646462.05763,-770411156.559803
2339675000,-106352805.497832,3059915943.86844,-613888138.370605
2510467500,-106352805.497832,3074185425.67924,-457365120.181407
2681260000,-106352805.497832,3088595699.446,-300982893.948168
3302430000,-104434299.07654,3103005973.21276,303858325.86378
2858800000,-104434299.07654,3131160878.74308,-167926579.66654
3165690000,-104434299.07654,3159315784.2734,110808514.803142
2684630000,-104434299.07654,3184407863.84512,-395343564.768581
2704726666.67,-70674670.4823498,3209499943.41684,-434098606.264493
2724823333.33,-70674670.4823498,3210174919.74964,-414676915.93729
2744920000,-70674670.4823498,3210849896.08244,-395255225.600086
3328740000,-70674670.4823498,3198526235.76309,200888434.719256
3390950000,-30275021.5261219,3186202575.44375,235022446.082371
3381680000,-30275021.5261219,3173291825.0115,238663196.514621
3106060000,-30275021.5261219,3160381074.57925,-24046053.0531287
2941093333.33,-30275021.5261219,3135411389.60663,-164043034.75051
2776126666.67,-41111834.6638271,3110441704.63401,-293203203.300186
2611160000,-41111834.6638271,3065745836.33633,-413474001.672504
2890480000,-41111834.6638271,3021049968.03865,-89458133.3748231
2869720000,-41111834.6638271,2990420559.53019,-79588724.8663645
3203530000,-53161453.3704318,2959791151.02173,296900302.348699
2638960000,-53161453.3704318,2967555575.48749,-275434122.117059
2693746666.67,-53161453.3704318,2975319999.95325,-228411879.912817
2748533333.33,-53161453.3704318,2999963495.06019,-198268708.359763
2803320000,97254154.8391986,3024606990.16714,-318541145.006338
3183300000,97254154.8391986,3069075028.20559,16970816.9552112
3448250000,97254154.8391986,3113543066.24404,237452778.91676
4.193e+09,97254154.8391986,3173538333.29535,922207511.865447
3789660000,183625354.869625,3233533600.34667,372501044.783708
3550746666.67,183625354.869625,3257846931.68805,109274380.112327
3311833333.33,183625354.869625,3282160263.02943,-153952284.569054
3072920000,183625354.869625,3244282942.23792,-354988297.107544
3462520000,171064556.873445,3206405621.44641,85049821.6801462
3539150000,171064556.873445,3160255474.18911,207829968.93744
3230520000,171064556.873445,3114105326.93182,-54649883.8052659
2902280000,171064556.873445,3083102411.55741,-351886968.430856
2863150000,193482621.95897,3052099496.183,-382432118.141972
2824020000,193482621.95897,3044444190.5807,-413906812.53967
2784890000,193482621.95897,3036788884.9784,-445381506.937369
2611700000,193482621.95897,3041338508.54675,-623121130.505724
2718020000,332861674.301916,3045888132.11511,-660729806.417025
2609460000,332861674.301916,3034033992.61185,-757435666.913766
3023380000,332861674.301916,3022179853.10859,-331661527.410507
2894973333.33,332861674.301916,2978726425.25668,-416614766.228598
2766566666.67,450399996.168496,2935272997.40477,-619106326.903268
2638160000,450399996.168496,2857483984.47879,-669723980.647283
2656430000,450399996.168496,2779694971.5528,-573664967.721296
2579380000,450399996.168496,2712031089.12664,-583051085.295139
2638920000,367439390.247712,2644367206.70049,-372886596.948198
2301860000,367439390.247712,2615120376.11882,-680699766.366536
2279200000,367439390.247712,2585873545.53716,-674112935.784875
2256540000,367439390.247712,2586748789.41521,-697648179.662925
2233880000,288696454.904343,2587624033.29326,-642440488.197605
2451950000,288696454.904343,2614250441.48847,-450996896.392817
2344350000,288696454.904343,2640876849.68369,-585223304.588028
2282400000,288696454.904343,2684912845.37233,-691209300.276673
2259130000,313552286.887829,2728948841.06097,-783371127.948804
2399342500,313552286.887829,2780970202.06841,-695179988.956244
2539555000,313552286.887829,2832991563.07586,-606988849.963685
2679767500,313552286.887829,2885998907.4066,-519783694.294434
2819980000,291786778.705398,2939006251.73735,-410813030.442753
2809980000,291786778.705398,2975799135.62329,-457605914.32869
3072410000,291786778.705398,3012592019.50923,-231968798.214627
2818300000,291786778.705398,3036760717.76055,-510247496.465947
2808563333.33,309978938.652042,3060929416.01187,-562345021.333912
2798826666.67,309978938.652042,3074976654.47287,-586128926.454916
2789090000,309978938.652042,3089023892.93388,-609912831.585921
2882830000,309978938.652042,3103394773.46978,-530543712.12182
2912430000,470777478.290735,3117765654.00568,-676113132.296412
2941690000,470777478.290735,3132052040.03387,-661139518.324605
3206570000,470777478.290735,3146338426.06206,-410545904.352798
3063223333.33,470777478.290735,3163651395.29402,-571205540.254757
2919876666.67,481217395.110596,3180964364.52598,-742305092.966577
2776530000,481217395.110596,3189458477.3712,-894145872.481792
3160310000,481217395.110596,3197952590.21641,-518859985.327006
3209420000,481217395.110596,3176860342.68705,-448657737.797651
3235340000,425085385.797441,3155768095.1577,-345513480.95514
4880220000,425085385.797441,3158379139.78993,1296755474.41263
4370036666.67,425085385.797441,3160990184.42215,783961096.450408
3859853333.33,425085385.797441,3176052767.36208,258715180.17048
3349670000,305939271.988561,3191115350.30201,-147384622.290569
3279350000,305939271.988561,3185950598.95496,-212539870.943521
3313850000,305939271.988561,3180785847.60791,-172875119.596473
3273050000,305939271.988561,3203178285.93801,-236067557.926573
2929440000,222343696.67627,3225570724.26811,-518474420.944381
2984440000,222343696.67627,3283123759.36489,-521027456.041162
3039440000,222343696.67627,3340676794.46167,-523580491.137944
3094440000,222343696.67627,3377701018.08883,-505604714.765101
3951100000,203843948.029851,3414725241.71599,332530810.254159
4188590000,203843948.029851,3465143922.21113,519602129.759016
4012510000,203843948.029851,3515562602.70628,293103449.263872
3561320000,203843948.029851,3604104591.61507,-246628539.644918
3493776666.67,205973455.500787,3692646580.52386,-404843369.354645
3426233333.33,205973455.500787,3795506006.98432,-575246129.15511
3358690000,205973455.500787,3898365433.44479,-745648888.945574
3687870000,205973455.500787,4018852642.57659,-536956098.077374
4441890000,282176603.001214,4139339851.70839,20373545.2903986
4324020000,282176603.001214,4251085304.20054,-209241907.201752
4550540000,282176603.001214,4362830756.69269,-94467359.693902
4484553333.33,282176603.001214,4426944918.9964,-224568188.667619
4418566666.67,294840858.033782,4491059081.30012,-367333272.663904
4352580000,294840858.033782,4444382352.87004,-386643210.903824
4812010000,294840858.033782,4397705624.43996,119463517.526257
6090800000,294840858.033782,4285142536.75946,1510816605.20676
5073150000,262023205.030398,4172579449.07896,638547345.89064
4482120000,262023205.030398,4075021032.40646,145075762.563139
4098483333.33,262023205.030398,3977462615.73396,-141002487.434363
3714846666.67,262023205.030398,3849277068.65312,-396453607.013516
3331210000,349009438.514988,3721091521.57227,-738890960.087259
3987090000,349009438.514988,3633635250.29354,4445311.1914711
3761930000,349009438.514988,3546178979.01481,-133258417.529799
3789250000,349009438.514988,3507130247.23303,-66889685.7480183
3078380000,613013558.479797,3468081515.45125,-1002715073.93105
3231873333.33,613013558.479797,3447918801.91862,-829059027.068414
3385366666.67,613013558.479797,3427756088.38599,-655402980.195782
3538860000,613013558.479797,3433803876.14261,-507957434.622403
3653260000,597519074.291979,3439851663.89923,-384110738.191208
3740350000,597519074.291979,3477372645.10517,-334541719.397146
3586150000,597519074.291979,3514893626.31111,-526262700.603085
4292290000,597519074.291979,3561119224.52578,133651701.182245
4046673333.33,365068372.374673,3607344822.74045,74260138.2148805
3801056666.67,365068372.374673,3637672107.06195,-201683812.766619
3555440000,365068372.374673,3667999391.38345,-477627763.758119
3956260000,365068372.374673,3667402616.09662,-76210988.4712911
3766590000,186733925.288604,3666805840.80979,-86949766.0983939
3669770000,186733925.288604,3657468475.22164,-174432400.510248
3704280000,186733925.288604,3648131109.6335,-130585034.922101
3564500000,186733925.288604,3633235858.47231,-255469783.760915
3424720000,105437208.395655,3618340607.31113,-299057815.70678
3284940000,105437208.395655,3586634886.3118,-407132094.707452
2958320000,105437208.395655,3554929165.31247,-702046373.708124
3246650000,105437208.395655,3536775459.70479,-395562668.100441
3455270000,104269586.46436,3518621754.0971,-167621340.561463
3227130000,104269586.46436,3520774176.36087,-397913762.825233
3202383333.33,104269586.46436,3522926598.62464,-424812851.759003
3177636666.67,104269586.46436,3546120774.86407,-472753694.658428
3152890000,136336509.361007,3569314951.1035,-552761460.464502
3416190000,136336509.361007,3625106551.45289,-345253060.8139
3390850000,136336509.361007,3680898151.80229,-426384661.163297
3128290000,136336509.361007,3763297057.69186,-771343567.052865
3916420000,152933063.192137,3845695963.58142,-82209026.7735615
3653633333.33,152933063.192137,3891491572.55695,-390791302.419092
3390846666.67,152933063.192137,3937287181.53249,-699373578.054622
3128060000,152933063.192137,3913037208.87773,-937910272.069866
3392940000,35813724.7025227,3888787236.22297,-531660960.925497
2745260000,35813724.7025228,3841467235.44829,-1132020960.15081
2624950000,35813724.7025228,3794147234.6736,-1205010959.37612
2504640000,35813724.7025228,3743668052.25857,-1274841776.9611
3056096666.67,-142870230.56964,3693188869.84355,-494221972.603909
3607553333.33,-142870230.56964,3653231748.88302,97191815.0166216
4159010000,-142870230.56964,3613274627.92249,688605602.647151
3686650000,-142870230.56964,3629166754.46407,200353476.105567
3612680000,-243506717.325725,3645058881.00566,211127836.320066
3408340000,-243506717.325725,3688434729.20154,-36588011.8758183
3419620000,-243506717.325725,3731810577.39743,-68683860.071703
3546743333.33,-243506717.325725,3772024334.87635,18225715.7793789
3673866666.67,-223130558.106433,3812238092.35526,84759132.4211698
3800990000,-223130558.106433,3862625215.33489,161495342.771546
3970150000,-223130558.106433,3913012338.31451,280268219.791923
4114440000,-223130558.106433,3972459191.72137,365111366.385067
3917950000,-150736875.273673,4031906045.12822,36780830.1454506
4157650000,-150736875.273673,4082692011.543,225694863.730673
4225763333.33,-150736875.273673,4133477977.95778,243022230.645895
4293876666.67,-150736875.273673,4154586972.12549,290026569.818182
4361990000,-67819017.0201257,4175695966.2932,254113050.726921
4958680000,-67819017.0201257,4210857345.0423,815641671.977828
4942370000,-67819017.0201257,4246018723.79139,764170293.228735
4703380000,-67819017.0201257,4261604106.81298,509594910.207141
6465530000,-29970107.1693812,4277189489.83458,2218310617.3348
5433526666.67,-29970107.1693812,4233939433.66715,1229557340.17223
4401523333.33,-29970107.1693812,4190689377.49971,240804062.999666
3369520000,-29970107.1693812,4083693868.38885,-684203761.219468
3043950000,-42055252.7383543,3976698359.27798,-890693106.53963
1416980000,-42055252.7383543,3929646760.81937,-2470611508.08102
1576105000,-42055252.7383543,3882595162.36076,-2264434909.6224
1735230000,-42055252.7383543,3829432341.2099,-2052147088.47155
1974273333.33,-55664272.4037361,3776269520.05904,-1746331914.32531
2213316666.67,-55664272.4037361,3717796916.29221,-1448815977.21848
2452360000,-55664272.4037361,3659324312.52538,-1151300040.12165
2440280000,-55664272.4037361,3621301800.47221,-1125357528.06848
2606070000,-14630947.8610388,3583279288.41904,-962578340.558004
2657385000,-14630947.8610388,3560704497.39277,-888688549.531726
2708700000,-14630947.8610388,3538129706.36649,-814798758.505449
3072173333.33,-14630947.8610388,3520178924.53862,-433374643.347586
3435646666.67,-249069480.266108,3502228142.71076,182488004.225346
3799120000,-42331069.1773962,3497006055.19906,344445013.978336
4460110000,-42331069.1773962,3491783967.68736,1010657101.49004
3805480000,-42331069.1773962,3507433466.22614,340377602.951256
3934010000,-42331069.1773962,3523082964.76492,453258104.412474
3364140000,56484446.0082264,3533890447.50735,-226234893.515573
3394913333.33,56484446.0082264,3544697930.24977,-206269042.927996
3425686666.67,56484446.0082264,3537135907.92435,-167933687.262579
3456460000,56484446.0082264,3529573885.59894,-129598331.607162
4107300000,-23585793.2545224,3514712114.30776,616173678.946762
4378680000,-23585793.2545224,3499850343.01658,902415450.237938
4276720000,-23585793.2545224,3487311509.11224,812994284.142279
4056410000,-23585793.2545224,3474772675.2079,605223118.04662
4028392500,28624120.8213325,3447637631.00372,552130748.174949
4000375000,28624120.8213325,3420502586.79953,551248292.379133
3972357500,28624120.8213325,3375056222.88521,568677156.293462
3944340000,28624120.8213325,3329609858.97088,586106020.207791
3730070000,111463822.522804,3291185501.97024,327420675.506953
4176050000,111463822.522804,3252761144.96961,811825032.507586
3573560000,111463822.522804,3245341285.88115,216754891.596047
3537626666.67,111463822.522804,3237921426.79269,188241417.354508
3501693333.33,77642538.9000186,3274200175.84113,149850618.588854
3465760000,77642538.9000186,3310478924.88957,77638536.2104149
3329810000,77642538.9000186,3368427861.38887,-116260400.288886
4067530000,77642538.9000186,3426376797.88817,563510663.211813
4127140000,18551908.2016217,3496185134.30185,612402957.496533
4538650000,18551908.2016217,3565993470.71552,954104621.082855
4361876666.67,18551908.2016217,3611432942.40127,731891816.06711
4185103333.33,18551908.2016217,3656872414.08701,509679011.041365
4008330000,25690537.4484744,3647999132.32644,334640330.22509
4615900000,25690537.4484744,3639125850.56586,951083611.985668
4141920000,25690537.4484744,3608690484.65753,507538977.893996
3821990000,25690537.4484744,3578255118.7492,218044343.802324
4232970000,105501076.812208,3551504748.8312,575964174.356596
4005160000,105501076.812208,3524754378.91319,374904544.274601
3777350000,105501076.812208,3507803249.28132,164045673.906476
3549540000,105501076.812208,3490852119.64944,-46813196.4616485
3669850000,197982092.689043,3478834886.01481,-6966978.70385122
3596860000,197982092.689043,3466817652.38018,-67939745.0692191
3788350000,197982092.689043,3461107572.58746,129260334.723494
3527450000,197982092.689043,3455397492.79475,-125929585.483793
3486025000,360374479.870991,3452544199.35389,-326893679.224879
3444600000,360374479.870991,3449690905.91302,-365465385.784016
3403175000,360374479.870991,3428646108.08689,-385845587.957886
3361750000,360374479.870991,3407601310.26076,-406225790.131755
3370020000,568094099.609357,3371818177.52141,-569892277.13077
3247100000,568094099.609357,3336035044.78206,-657029144.391419
3281600000,568094099.609357,3299056745.82132,-585550845.430673
3218960000,568094099.609357,3262078446.86057,-611212546.469926
3156320000,660436430.02223,3233651540.67778,-737767970.700007
3093680000,660436430.02223,3205224634.49498,-771981064.517214
3199840000,660436430.02223,3180612772.20282,-641209202.225055
3312340000,660436430.02223,3156000909.91067,-504097339.932896
3408690000,675882738.961629,3137717104.25353,-404909843.215156
3547380000,675882738.961629,3119433298.59639,-247936037.558017
3501416666.67,675882738.961629,3110142774.26567,-284608846.557295
3455453333.33,675882738.961629,3100852249.93494,-321281655.566573
3409490000,681622581.66407,3096637131.52275,-368769713.18682
3262300000,681622581.66407,3092422013.11055,-511744594.774625
3421110000,681622581.66407,3092187030.16901,-352699611.83308
3103030000,681622581.66407,3091952047.22747,-670544628.891536
3853570000,631820284.630979,3110771522.13786,110978193.231163
3685410000,631820284.630979,3129590997.04825,-76001281.6792297
3517250000,631820284.630979,3149754758.56414,-264325043.195115
3349090000,631820284.630979,3169918520.08002,-452648804.710999
3668900000,618049936.165365,3171345085.26886,-120495021.434225
3406570000,618049936.165365,3172771650.4577,-384251586.623064
3405860000,618049936.165365,3160359011.35411,-372548947.51947
3498560000,618049936.165365,3147946372.25051,-267436308.415877
3430906666.67,544862450.987761,3132364465.73281,-246320250.050573
3363253333.33,544862450.987761,3116782559.21511,-298391676.872873
3295600000,544862450.987761,3101946421.72849,-351208872.716253
3221840000,544862450.987761,3087110284.24187,-410132735.229633
4128210000,421156588.614107,3106027225.07721,601026186.308683
3305220000,421156588.614107,3124944165.91255,-240880754.526656
5554120000,421156588.614107,3151183096.537,1981780314.8489
4792066666.67,421156588.614107,3177422027.16144,1193488050.89445
4030013333.33,376730762.695764,3225869015.21009,427413555.424143
3267960000,376730762.695764,3274316003.25874,-383086765.954507
3189820000,376730762.695764,3277801318.54732,-464712081.243079
3521140000,376730762.695764,3281286633.83589,-136877396.531651
3510670000,449342963.241645,3274766555.19939,-213439518.441031
3008550000,449342963.241645,3268246476.56289,-709039439.80453
2978263333.33,449342963.241645,3271403499.59094,-742483129.502585
2947976666.67,449342963.241645,3274560522.61899,-775926819.190639
2917690000,515907241.198309,3261978557.74705,-860195798.945356
3376550000,515907241.198309,3249396592.8751,-388753834.073409
3543270000,515907241.198309,3238638042.41397,-211275283.612281
3095960000,515907241.198309,3227879491.95284,-647826733.151154
3147712500,423505734.674369,3220617850.93135,-496411085.605718
3199465000,423505734.674369,3213356209.90985,-437396944.584222
3251217500,423505734.674369,3200533929.68933,-372822164.363694
3302970000,423505734.674369,3187711649.4688,-308247384.143167
3065510000,409709036.314941,3171266077.78753,-515465114.102468
3265330000,409709036.314941,3154820506.10625,-299199542.421196
3172360000,409709036.314941,3094000680.13101,-331349716.44595
536200000,409709036.314941,3033180854.15576,-2906689890.4707
1326940000,403843085.507572,3031949329.60554,-2108852415.11311
2117680000,403843085.507572,3030717805.05532,-1316880890.56289
2908420000,403843085.507572,3014465553.3778,-509888638.885376
3301270000,403843085.507572,2998213301.70029,-100786387.207862
4013760000,422493696.743664,2996918576.43811,594347726.818224
3434120000,422493696.743664,2995623851.17593,16002452.0804038
3627600000,422493696.743664,3016311724.88107,188794578.375264
3418453333.33,422493696.743664,3036999598.58621,-41039961.999876
3209306666.67,482429146.475944,3058855919.82135,-331978399.62729
3000160000,482429146.475944,3080712241.05648,-562981387.532423
3243410000,482429146.475944,3088711363.3021,-327730509.778041
3348480000,482429146.475944,3096710485.54771,-230659632.023659
3636670000,566775962.846226,3119066996.90957,-49172959.7557955
3375780000,566775962.846226,3141423508.27142,-332419471.117651
3396770000,566775962.846226,3164298526.85629,-334304489.702512
3417760000,566775962.846226,3187173545.44115,-336189508.287373
3438750000,587691281.754545,3156895918.5318,-305837200.286343
3546270000,587691281.754545,3126618291.62245,-168039573.376993
4074970000,587691281.754545,3082076684.1666,405202034.078855
4509680000,587691281.754545,3037535076.71075,884453641.534703
3379390000,516527009.308863,3018363620.97957,-155500630.288429
3283453333.33,516527009.308863,2999192165.24838,-232265841.227243
3187516666.67,516527009.308863,2959086184.70748,-288096527.346339
3091580000,516527009.308863,2918980204.16657,-343927213.475436
3793950000,662536386.185508,2897266219.3208,234147394.49369
3792210000,662536386.185508,2875552234.47503,254121379.339461
3676640000,662536386.185508,2884644959.35869,129458654.4558
3399440000,662536386.185508,2893737684.24235,-156834070.427861
3263850000,638996737.37264,2900710360.05411,-275857097.426749
3128260000,638996737.37264,2907683035.86586,-418419773.238504
2992670000,638996737.37264,2893576904.83686,-539903642.209503
3139520000,638996737.37264,2879470773.80786,-378947511.180502
3374260000,451828658.725166,2876224816.62102,46206524.6538134
3225740000,451828658.725166,2872978859.43418,-99067518.1593447
3092080000,451828658.725166,2873398200.47064,-233146859.195811
3024116666.67,451828658.725166,2873817541.50711,-301529533.562277
2956153333.33,459578035.382206,2864215235.82124,-367639937.873441
2888190000,459578035.382206,2854612930.13536,-426000965.517565
3296030000,459578035.382206,2868092999.69122,-31641035.0734277
3025880000,459578035.382206,2881573069.24708,-315271104.62929
3070460000,467881233.91445,2940905074.39983,-338326308.314283
2571860000,467881233.91445,3000237079.55258,-896258313.46703
2764427500,467881233.91445,3049131090.75881,-752584824.673258
2956995000,467881233.91445,3098025101.96504,-608911335.879486
3149562500,401752286.301643,3134057855.39241,-386247641.694057
3342130000,401752286.301643,3170090608.81979,-229712895.121435
3127960000,401752286.301643,3177726719.54475,-451519005.846394
2980350000,401752286.301643,3185362830.26971,-606765116.571352
3927390000,298521415.78603,3158985197.2709,469883386.943073
3622163333.33,298521415.78603,3132607564.27208,191034353.271885
3316936666.67,298521415.78603,3105657316.42206,-87242065.5380855
3011710000,298521415.78603,3078707068.57203,-365518484.358057
3049350000,173109727.102138,3074208368.98115,-197968096.08329
3099980000,173109727.102138,3069709669.39028,-142839396.492415
3200050000,173109727.102138,3090788164.27919,-63847891.3813262
3243690000,173109727.102138,3111866659.1681,-41286386.2702374
3134843333.33,257110738.042483,3151439151.04911,-273706555.761597
3025996666.67,257110738.042483,3191011642.93013,-422125714.302611
2917150000,257110738.042483,3207036952.85616,-546997690.898644
3034580000,257110738.042483,3223062262.78219,-445593000.824677
3414320000,223522939.937468,3222318854.17271,-31521794.1101732
3128600000,223522939.937468,3221575445.56322,-316498385.500684
2719400000,223522939.937468,3220151771.77503,-724274711.712493
2833456666.67,223522939.937468,3218728097.98683,-608794371.254302
2947513333.33,45994428.1113629,3224758541.04003,-323239635.82139
3061570000,45994428.1113629,3230788984.09322,-215213412.204582
2919900000,45994428.1113629,3267809136.66029,-393903564.771653
3222240000,45994428.1113629,3304829289.22736,-128583717.338723
3520360000,33094865.3434188,3318480299.57849,168784835.078091
4449810000,33094865.3434188,3332131309.92962,1084583824.72696
3976546666.67,33094865.3434188,3343707238.6129,599744562.713684
3503283333.33,33094865.3434188,3355283167.29617,114905300.690407
3030020000,20171659.1822543,3351250429.66099,-341402088.84324
3091190000,20171659.1822543,3347217692.0258,-276199351.208051
3102480000,20171659.1822543,3359642285.93611,-277333945.118368
3214610000,20171659.1822544,3372066879.84643,-177628539.028684
5025470000,11527368.6939452,3425895487.22436,1588047144.0817
4576633333.33,11527368.6939452,3479724094.60228,1085381870.03377
4127796666.67,11527368.6939452,3563202094.56264,553067203.413414
3678960000,11527368.6939452,3646680094.523,20752536.7830553
4078540000,-39284042.510949,3696457284.06688,421366758.444065
3727260000,-39284042.510949,3746234473.61077,20309568.9001808
2996540000,-39284042.510949,3772284847.78158,-736460805.270635
3118995000,-39284042.510949,3798335221.9524,-640056179.441451
3241450000,-106352805.497832,3803802194.19976,-455999388.701925
3363905000,-106352805.497832,3809269166.44711,-339011360.949281
3486360000,-106352805.497832,3768378241.86521,-175665436.367382
4458660000,-106352805.497832,3727487317.28331,837525488.214519
3608780000,-104434299.07654,3677110914.81051,36103384.2660275
3446810000,-104434299.07654,3626734512.33771,-75490213.2611709
3065070000,-104434299.07654,3560723639.27645,-391219340.199908
3075623333.33,-104434299.07654,3494712766.21519,-314655133.808646
3086176666.67,-70674670.4823498,3455147938.76526,-298296601.612911
3096730000,-70674670.4823498,3415583111.31534,-248178440.832986
3002120000,-70674670.4823498,3395776290.96798,-322981620.485629
3261810000,-70674670.4823498,3375969470.62062,-43484800.1382704
3227080000,-30275021.5261219,3390594330.47929,-133239308.953167
3362750000,-30275021.5261219,3405219190.33796,-12194168.8118367
3323790000,-30275021.5261219,3457432369.37816,-103367347.852039
3284830000,-30275021.5261219,3509645548.41836,-194540526.892241
3245870000,-41111834.6638271,3588452502.30531,-301470667.64148
3343690000,-41111834.6638271,3667259456.19225,-282457621.528424
3694070000,-41111834.6638271,3736210923.37199,-1029088.7081666
3772810000,-41111834.6638271,3805162390.55174,8759444.11209106
3870040000,-53161453.3704318,3848690961.83697,74510491.5334578
3858943333.33,-53161453.3704318,3892219533.12221,19885253.5782189
3847846666.67,-53161453.3704318,3869862693.19435,31145426.8460836
3836750000,-53161453.3704318,3847505853.26648,42405600.1039486
4117740000,97254154.8391986,3775663444.94284,244822400.21796
4038900000,97254154.8391986,3703821036.6192,237824808.541601
3579410000,97254154.8391986,3646917250.92139,-164761405.760585
3681340000,97254154.8391986,3590013465.22357,-5927620.0627718
3613150000,183625354.869625,3576265567.6831,-146740922.552729
3544960000,183625354.869625,3562517670.14263,-201183025.01226
3476770000,183625354.869625,3565275991.70552,-272131346.575146
3546710000,183625354.869625,3568034313.26841,-204949668.138032
3968680000,171064556.873445,3597121097.93328,200494345.193272
4246570000,171064556.873445,3626207882.59816,449297560.528396
3602320000,171064556.873445,3648767376.09976,-217511932.973207
3573033333.33,171064556.873445,3671326869.60137,-269358093.14481
3543746666.67,193482621.95897,3644142997.96922,-293878953.258192
3514460000,193482621.95897,3616959126.33708,-295981748.296048
3708880000,193482621.95897,3553925426.09877,-38528048.0577445
4269130000,193482621.95897,3490891725.86047,584755652.180559
3221300000,332861674.301916,3438022634.7316,-549584309.033521
2795590000,332861674.301916,3385153543.60274,-922425217.904654
2819623333.33,332861674.301916,3345934644.7601,-859172985.732018
2843656666.67,332861674.301916,3306715745.91746,-795920753.54938
2867690000,450399996.168496,3291810821.82245,-874520817.990945
2949990000,450399996.168496,3276905897.72743,-777315893.89593
3512920000,450399996.168496,3286969550.30134,-224449546.469834
3922470000,450399996.168496,3297033202.87524,175036800.956261
5018240000,367439390.247712,3396027304.54216,1254773305.21013
5549723333.33,367439390.247712,3495021406.20907,1687262536.87322
6081206666.67,367439390.247712,3799388678.87982,1914378597.54246
6612690000,367439390.247712,4103755951.55058,2141494658.20171
5183560000,288696454.904343,4234681965.966,660181579.129655
5338250000,288696454.904343,4365607980.38142,683945564.714232
5006390000,288696454.904343,4334930097.77361,382763447.322042
3949080000,288696454.904343,4304252215.1658,-643868670.070147
3937753333.33,313552286.887829,4247167965.58513,-622966919.142959
3926426666.67,313552286.887829,4190083716.00445,-577209336.222284
3915100000,313552286.887829,4110763225.8906,-509215512.778425
4371850000,313552286.887829,4031442735.77674,26854977.3354335
3742620000,291786778.705398,3947810964.7751,-496977743.4805
3520700000,291786778.705398,3864179193.77347,-635265972.478864
