"Difficulty","seasonal","trend","remainder"
1180923195.26,11037439292.0779,-1638571621.20691,-8217944475.611
1180923195.26,11034165604.43,-1637227928.1516,-8216014481.01842
1180923195.26,11031626587.9896,-1635917556.96059,-8214785835.76901
1180923195.26,11139035544.7049,-1634607185.76957,-8323505163.67536
1180923195.26,11135383499.1562,-1629643847.76513,-8324816456.13107
1180923195.26,11132108827.6794,-1624680509.76069,-8326505122.65873
1418481395.26,11129567795.6707,-1476895471.79568,-8234190928.61497
1418481395.26,11233470747.3211,-1329110433.83067,-8485878918.2304
1418481395.26,2262094799.43473,-1244792119.72789,401178715.553161
1418481395.26,2284886021.75854,-1160473805.62511,294069179.126575
1418481395.26,2281199693.39027,-1024724822.91547,162006524.785208
1418481395.26,2278026795.07964,-888975840.205838,29430440.3861939
1418481395.26,2275611473.19091,-893024294.07621,35894216.1453044
1418481395.26,2297355325.82425,-897072747.946582,18198817.3823298
1418481395.26,2293668941.02096,-1103743459.99401,228555914.233054
1418481395.26,2290494393.24078,-1310414172.04145,438401174.060665
1418481395.26,2288078564.05837,-1433021387.99901,563424219.200632
1789546951.05,2293851379.59566,-1555628603.95657,1051324175.41091
1789546951.05,2290164938.35734,-1769099876.11343,1268481888.80609
1789546951.05,2286988741.1076,-1982571148.2703,1485129358.21269
1789546951.05,2284572404.63153,-1987516184.82931,1492490731.24778
1789546951.05,2290816875.75727,-1992461221.38832,1491191296.68105
1789546951.05,2287130378.08393,-1992969318.72329,1495385891.68936
1789546951.05,2283952531.36464,-1993477416.05826,1499071835.74362
1789546951.05,2281535687.59489,-1993910050.20407,1501921313.65918
1789546951.05,2290802209.62643,-1994342684.34989,1493087425.77346
1789546951.05,2287115655.51806,-1995443156.99387,1497874452.5258
1789546951.05,2283936159.32922,-1996543629.63784,1502154421.35863
2193847870.17,2281518808.26581,-2020486295.98621,1932815357.89041
2193847870.17,2291482632.25262,-2044428962.33458,1946794200.25196
2193847870.17,2287796021.70924,-2058389359.98563,1964441208.44639
2193847870.17,2284615424.04927,-2072349757.63667,1981582203.7574
2193847870.17,2282197017.69375,-2092644014.65735,2004294867.13359
2193847870.17,2287641151.70784,-2112938271.67802,2019144990.14018
2193847870.17,2283954484.72943,-2114402053.07056,2024295438.51113
2193847870.17,2280772785.59835,-2115865834.46309,2028940919.03474
2193847870.17,2278353323.95073,-2115926323.47653,2031420869.6958
2193847870.17,976910077.191056,-2115986812.48997,3332924605.46891
2193847870.17,1170044315.89378,-2116363536.64114,3140167090.91736
2193847870.17,1363682477.40774,-2116740260.79231,2946905653.55457
2621404453.06,1558082922.58418,-2862328089.88174,3925649620.35756
2621404453.06,1441958230.31582,-3607915918.97116,4787362141.71534
2621404453.06,1635092412.58352,-4352817588.09073,5339129628.56721
2621404453.06,1828729472.62636,-5097719257.2103,5890394237.64394
2621404453.06,2023128862.51069,-5098643465.92053,5696919056.46984
2621404453.06,4606939505.50012,-5099567674.63076,3114032622.19065
2621404453.06,4260381289.80332,-5100065809.85431,3461088973.11098
2621404453.06,3914324906.84557,-5100563945.07784,3807643491.29228
2621404453.06,3569030899.90832,-5100737373.29729,4153110926.44898
2621404453.06,3938849218.46737,-5100910801.51674,3783466036.10937
2621404453.06,3592290946.33555,-5101152906.18242,4130266412.90687
2621404453.06,3246233461.90668,-5101395010.8481,4476566002.00142
3129573174.52,2900938399.67733,-5101844777.86892,5330479552.7116
3129573174.52,3410989284.50673,-5102294544.88975,4820878434.90302
3129573174.52,3407302335.3532,-5102452938.57604,4824723777.74285
3129573174.52,3404115128.86652,-5102611332.26234,4828069377.91582
3129573174.52,3401690390.75837,-5444315006.75787,5172197790.5195
3129573174.52,3781622664.67862,-5786018681.2534,5133969191.09478
3129573174.52,3777935659.09007,-6127797465.22859,5479434980.65853
3129573174.52,3774747351.13227,-6469576249.20379,5824402072.59152
3129573174.52,3772321557.73202,-6469796325.69862,5827047942.4866
3129573174.52,3784192606.44035,-6470016402.19345,5815396970.2731
3129573174.52,3780505544.41678,-6470051518.47904,5819119148.58226
3815723798.81,3777316134.98786,-6470086634.76463,6508494298.58678
3815723798.81,3774889286.2955,-6470244745.35696,6511079257.87145
3815723798.81,3781181714.81533,-6470402855.94928,6504944939.94395
3815723798.81,3777494596.35673,-6471154919.75258,6509384122.20585
3815723798.81,3774304085.45669,-6471906983.55588,6513326696.90919
3815723798.81,3771876181.47223,-6474031900.77082,6517879518.10859
3815723798.81,3781505062.45365,-6476156817.98575,6510375554.3421
3815723798.81,3777817887.56003,-6479531022.30442,6517436933.55439
3815723798.81,3774626275.18887,-6482905226.6231,6524002750.24422
3815723798.81,3772197315.91231,-6486177921.89355,6529704404.79124
3815723798.81,3783415588.43967,-6489450617.164,6521758827.53433
3815723798.81,3779728357.11102,-6492352038.90964,6528347480.60862
3815723798.81,3776535643.26875,-6495253460.65529,6534441616.19654
4250217919.87,3774105628.70008,-6454741485.50338,6930853776.6733
4250217919.87,3784607265.54227,-6414229510.35148,6879840164.6792
4250217919.87,3780919977.7786,-6390918148.29133,6860216090.38273
4250217919.87,3777726162.4652,-6367606786.23119,6840098543.63599
4250217919.87,3775295092.60443,-6326075059.29237,6800997886.55794
4250217919.87,3785378370.74749,-6284543332.35354,6749382881.47606
4250217919.87,3781691026.54879,-6282694316.78191,6751221210.10312
4250217919.87,3778496109.76428,-6280845301.21028,6752567111.316
4250217919.87,3776063984.6114,-6210850406.54183,6685004341.80043
4250217919.87,3787144695.74085,-6140855511.87337,6603928736.00252
4250217919.87,3783457295.10714,-6099109061.42125,6565869686.18411
4250217919.87,3780261276.8515,-6057362610.96912,6527319253.98762
5006860589.21,3777828096.40652,-5969720376.82155,7198752869.62503
5006860589.21,3787797318.16673,-5882078142.67398,7101141413.71725
5006860589.21,3784109861.098,-5881764630.06214,7104515358.17415
5006860589.21,3780912741.37124,-5881451117.4503,7107398965.28906
5006860589.21,3778478505.63415,-5881710727.98218,7110092811.55803
5006860589.21,3784693270.6588,-5881970338.51406,7104137657.06526
5006860589.21,3781005757.15504,-5883151487.72911,7109006319.78408
5006860589.21,3777807535.95716,-5884332636.94417,7113385690.19701
5006860589.21,3775372244.92797,-5888929141.2711,7120417485.55313
5006860589.21,3783161393.69969,-5893525645.59803,7117224841.10834
5006860589.21,3779473823.7609,-5900563522.02605,7127950287.47515
6119726089.13,3776274501.0919,-5907601398.45408,8251052986.49217
6119726089.13,3773838154.77061,-5928030630.1585,8273918564.51789
6119726089.13,3785268084.80455,-5948459861.86292,8282917866.18837
6119726089.13,3781580458.43074,-5946275707.70907,8284421338.40833
6119726089.13,3778380034.29063,-5944091553.55522,8285437608.39459
6119726089.13,3775942632.67722,-5942487430.97896,8286270887.43173
6119726089.13,3785891174.86165,-5940883308.4027,8274718222.67105
6119726089.13,3782203492.05282,-5938131367.16824,8275653964.24542
6119726089.13,3779001966.44159,-5935379425.93377,8276103548.62219
6119726089.13,3776563509.53608,-5931980335.20462,8275142914.79854
6119726089.13,4047954478.68677,-5928581244.47546,8000352854.91869
6119726089.13,4044266739.44292,-5925388350.33071,8000847700.01779
6978842649.59,4041064112.36057,-5922195456.18596,8859973993.4154
6978842649.59,4038624600.16296,-5918500500.43706,8858718549.8641
6978842649.59,4308923672.9067,-5914805544.68815,8584724521.37145
6978842649.59,4305235877.22782,-5913547504.39824,8587154276.76042
6978842649.59,4302032148.67435,-5912289464.10834,8589099965.02399
6978842649.59,4299591581.18463,-5912327168.02933,8591578236.4347
6978842649.59,4310672958.06821,-5912364871.95033,8580534563.47212
6978842649.59,4306985105.95431,-5912768524.07358,8584626067.70927
6978842649.59,4303780275.92972,-5913172176.19682,8588234549.85711
6978842649.59,4301338653.14789,-5913694536.24647,8591198532.68858
6978842649.59,4316368697.1105,-5914216896.29612,8576690848.77562
6978842649.59,4312680788.56157,-5914739950.98753,8580901812.01596
6978842649.59,4309474857.06586,-5915263005.67894,8584630798.20308
8000872135.97,4307032178.99193,-5700946894.4599,9394786851.43797
8000872135.97,4308094082.87275,-5486630783.24086,9179408836.33811
8000872135.97,4304406409.29979,-182472614.122857,3878938340.79307
8000872135.97,4301199084.92197,5121685554.99514,-1422012503.94711
8000872135.97,4298755351.55594,10395120927.4877,-6693004143.07368
8000872135.97,4311305459.55251,15668556299.9803,-11978989623.5628
8000872135.97,4307618020.95551,15911359165.8092,-12218105050.7947
8000872135.97,4304409303.69559,16154162031.638,-12457699199.3636
8000872135.97,4301964515.03745,16154860686.0138,-12455953065.0812
8000872135.97,4343927401.50173,16155559340.3895,-12498614605.9213
8000872135.97,4340240197.8807,16196779816.8688,-12536147878.7795
8000872135.97,4337030087.73867,16238000293.348,-12574158245.1167
8853416309.13,4334584243.78843,16408662297.3482,-11889830232.0066
8853416309.13,1457904368.89269,16579324301.3484,-9183812361.11107
8853416309.13,2106682862.76265,16746791925.8785,-10000058479.5112
8853416309.13,2755936822.25356,16914259550.4087,-10816780063.5322
8853416309.13,3405955385.52626,16919027476.8069,-11471566553.2032
8853416309.13,5730775191.74946,16923795403.2052,-13801154285.8246
8853416309.13,6379553920.59539,16922721096.522,-14448858707.9874
8853416309.13,7028806487.20419,16921646789.8387,-15097036967.9129
8853416309.13,7678823995.18478,16927460512.6707,-15752868198.7254
8853416309.13,7689046166.27399,16933274235.5026,-15768904092.6466
8853416309.13,7685359792.78554,17267710741.6627,-16099654225.3183
8853416309.13,7682145503.99719,17602147247.8229,-16430876442.69
10455720138.5,7679696494.17064,17940227702.7546,-15164204058.4253
10455720138.5,7695932257.28819,18278308157.6864,-15518520276.4746
10455720138.5,7692246243.98039,18307226646.6122,-15543752752.0926
10455720138.5,7689030562.30993,18336145135.5381,-15569455559.348
10455720138.5,7686580497.19128,18330319486.5328,-15561179845.2241
10455720138.5,7700595695.16357,18324493837.5275,-15569369394.1911
10455720138.5,7696910042.03642,18319207312.8786,-15560397216.415
10455720138.5,7693692967.48386,18313920788.2297,-15551893617.2135
10455720138.5,7691241847.0731,18308517052.0249,-15544038760.598
10455720138.5,7704328757.2954,18303113315.8201,-15551721934.6155
10455720138.5,7700643464.34891,18297098353.7641,-15542021679.613
10455720138.5,7697424996.91424,18291083391.708,-15532788250.1223
10455720138.5,7694972750.85342,18297388319.9987,-15536640932.3521
11756551916.9,7712079287.77464,18303693248.2894,-14259220619.164
11756551916.9,7708394355.0088,18563646272.0795,-14515488710.1883
11756551916.9,7705174494.69203,18823599295.8696,-14772221873.6617
11756551916.9,7702721122.98114,19078513409.8171,-15024682615.8982
11756551916.9,7716206580.19658,19333427523.7645,-15293082187.0611
11756551916.9,7712522007.61139,19339058629.3679,-15295028720.0793
11756551916.9,7709300754.41252,19344689734.9712,-15297438572.4838
11756551916.9,7706846257.05158,19344249369.7988,-15294543709.9504
11756551916.9,7719766652.1525,19343809004.6264,-15307023739.8789
11756551916.9,7716082439.74797,19357471969.5576,-15317002492.4055
11756551916.9,7712859793.66698,19371134934.4887,-15327442811.2556
11756551916.9,7710404170.65598,19710903087.161,-15664755340.917
13462580114.5,7723681175.85812,20050671239.8334,-14311772301.1915
13462580114.5,7719997323.63424,20375449486.9187,-14632866696.053
13462580114.5,7716773284.67115,20700227734.004,-14954420904.1752
13462580114.5,7714316536.01009,20706676962.6371,-14958413384.1472
13462580114.5,7724677282.72008,20713126191.2702,-14975223359.4903
13462580114.5,7720993790.67686,20712723280.4171,-14971136956.594
13462580114.5,7717768848.73233,20712320369.564,-14967509103.7964
13462580114.5,7715310484.52055,20710791428.7096,-14963521798.7302
13462580114.5,7724135278.15045,20709262487.8552,-14970817651.5057
13462580114.5,7720452146.28789,20772858389.1794,-15030730420.9673
13462580114.5,7717226301.36191,20836454290.5036,-15091100477.3655
16818461371.2,7714766321.59941,22242498141.632,-13138803092.0314
16818461371.2,7816361077.06677,23648541992.7604,-14646441698.6272
16818461371.2,7812678305.38485,23660522496.5431,-14654739430.7279
16818461371.2,7809451557.47743,23672503000.3257,-14663493186.6031
16818461371.2,7806989962.16421,23669731468.0736,-14658260059.0378
16818461371.2,4975014919.38883,23666959935.8214,-11823513484.0102
16818461371.2,5443819661.82186,23666064289.9285,-12291422580.5504
16818461371.2,5913079164.86728,23665168644.0357,-12759786437.7029
16818461371.2,6383103107.93762,23663550820.0361,-13228192556.7737
16818461371.2,7333677647.25939,23661932996.0366,-14177149272.096
16818461371.2,7802482749.87307,23657567876.1783,-14641589254.8513
16818461371.2,8271741349.93705,23653202756.3199,-15106482735.057
16818461371.2,8741763677.45667,23698107314.7654,-15621409621.0221
16818461371.2,8978764061.03292,23743011873.2109,-15903314563.0439
17336316978.5,8975082369.89297,23786962440.6381,-15425727832.0311
17336316978.5,8971852913.04121,23830913008.0653,-15466448942.6065
17336316978.5,8969386471.07582,23825823760.6406,-15458893253.2164
17336316978.5,11674099486.0093,23820734513.2159,-18158517020.7253
17336316978.5,11301483849.831,23818731645.6749,-17783898517.0059
17336316978.5,10929319184.7788,23816728778.1339,-17409730984.4127
17336316978.5,10557916822.0436,23815659202.7809,-17037259046.3245
17336316978.5,10911701811.8361,23814589627.4279,-17389974460.7639
17336316978.5,10452431805.0191,23811661257.2464,-16927776083.7655
17336316978.5,9993611506.16617,23808732887.065,-16466027414.7311
17336316978.5,9535552797.06102,23804135642.0963,-16003371460.6573
17336316978.5,10059582318.1376,23799538397.1276,-16522803736.7651
17336316978.5,9969246976.72032,24084515442.3355,-16717445440.5558
18736441558.3,9879360080.10496,24369492487.5434,-15512411009.3484
18736441558.3,9790234060.66813,24621294465.2914,-15675086967.6595
18736441558.3,10281362935.6792,24873096443.0393,-16418017820.4185
18736441558.3,10277682685.2618,24867179918.9176,-16408421045.8795
18736441558.3,10274449616.4843,24861263394.796,-16399271452.9803
18736441558.3,10271976712.316,24858361973.0462,-16393897127.0622
18736441558.3,10286798948.7511,24855460551.2964,-16405817941.7476
18736441558.3,10283119058.5145,24853895952.7813,-16400573452.9958
18736441558.3,10279885086.7555,24852331354.2662,-16395774882.7216
18736441558.3,10277410567.0365,24848777015.8956,-16389746024.6321
18736441558.3,10283305734.241,24845222677.525,-16392086853.466
18736441558.3,10279626204.185,24852295719.7265,-16395480365.6114
18736441558.3,10276391329.4445,24859368761.928,-16399318533.0725
19729645940.6,10273915194.1748,25024808204.4854,-15569077458.0602
19729645940.6,10282103872.8578,25190247647.0427,-15742705579.3005
19729645940.6,10278424702.9824,25336563938.9224,-15885342701.3048
19729645940.6,10275188925.2606,25482880230.802,-16028423215.4626
19729645940.6,10272711174.4401,25482232918.4977,-16025298152.3379
19729645940.6,10283601287.1007,25481585606.1934,-16035540952.6942
19729645940.6,10279922477.406,25481310337.8367,-16031586874.6427
19729645940.6,10276685796.7027,25481035069.4799,-16028074925.5827
19729645940.6,10274206430.3316,25479845543.0046,-16024406032.7362
19729645940.6,10285950023.224,25478656016.5293,-16034960099.1533
19729645940.6,10282271573.7099,25474957638.0351,-16027583271.1451
19729645940.6,10279033990.0252,25471259259.5409,-16020647308.9661
23844670038.8,10276553008.1033,27194912289.9635,-13626795259.2668
23844670038.8,10286696273.3854,28918565320.3861,-15360591554.9715
23844670038.8,10283018184.052,28913060158.1665,-15351408303.4185
23844670038.8,10279779697.3858,28907554995.947,-15342664654.5328
23844670038.8,10277297099.9132,28905759346.3638,-15338386407.477
23844670038.8,10287069895.3278,28903963696.7806,-15346363553.3084
23844670038.8,10283392166.1751,28903546405.9457,-15342268533.3208
23844670038.8,10280152776.5274,28903129115.1108,-15338611852.8383
23844670038.8,10277668563.5041,28902145205.3098,-15335143730.0139
23844670038.8,10286190654.1663,28901161295.5088,-15342681910.875
23844670038.8,10282513285.1942,28897946038.1104,-15335789284.5046
23844670038.8,10279272992.5651,28894730780.712,-15329333734.4772
27428630902.3,10276787163.9911,29595354747.1393,-12443511008.8304
27428630902.3,10285495065.0595,30295978713.5666,-13152842876.3261
27428630902.3,10281818056.268,31003365217.3776,-13856552371.3456
27428630902.3,10278576860.6575,31710751721.1885,-14560697679.5461
27428630902.3,10276089416.5328,31709794680.9071,-14557253195.1398
27428630902.3,10286964244.9506,31708837640.6256,-14567170983.2762
27428630902.3,10283287596.3398,31708456587.6425,-14563113281.6823
27428630902.3,10280045497.7479,31708075534.6595,-14559490130.1074
27428630902.3,10277556438.0724,31707897185.3041,-14556822721.0765
27428630902.3,10289314066.4479,31707718835.9488,-14568402000.0967
27428630902.3,10285637778.0177,31706806623.1288,-14563813498.8465
27428630902.3,10282394776.4443,31705894410.3088,-14559658284.4531
27428630902.3,10279904101.2181,32156666168.2156,-15007939367.1338
29829733124,10292865632.8334,32607437926.1225,-13070570434.9559
29829733124,10289189704.5839,33016040595.5108,-13475497176.0948
29829733124,10285945800.0291,33424643264.8992,-13880855940.9283
29829733124,10283453509.2521,33422626003.8194,-13876346389.0715
29829733124,10297423387.945,33420608742.7396,-13888299006.6845
29829733124,10293747819.8762,33420143635.9351,-13884158331.8112
29829733124,10290503012.3399,33419678529.1306,-13880448417.4704
29829733124,10288009106.0122,33418587314.6493,-13876863296.6615
29829733124,10306375658.3356,33417496100.168,-13894138634.5036
29829733124,10302700450.4475,33413982586.099,-13886949912.5464
29829733124,10299454739.9297,33410469072.0299,-13880190687.9597
29829733124,10296959218.0514,33401919114.3341,-13869145208.3854
34661425924,10318488462.3753,33393369156.6382,-9050431695.0135
34661425924,10314814031.3027,35457042660.8518,-11110430768.1545
34661425924,10311567001.1686,37520716165.0655,-13170857242.2341
34661425924,10309069863.7395,37517440755.244,-13165084694.9836
34661425924,10331148019.5946,37514165345.4226,-13183887441.0172
34661425924,10327474365.3375,37512960063.8669,-13179008505.2044
34661425924,10324226015.5871,37511754782.3112,-13174554873.8983
34661425924,10321727262.6073,37511635568.9902,-13171936907.5974
34661425924,10347679188.1511,37511516355.6691,-13197769619.8203
34661425924,10344006310.7096,37515637589.0737,-13198217975.7833
34661425924,10340756641.3429,37519758822.4782,-13199089539.8211
34661425924,10338256272.8123,37529368401.9536,-13206198750.7659
34661425924,10368180499.0457,37538977981.4289,-13245732556.4746
35002482026.1,10364508398.4197,37542669188.1527,-12904695560.4724
35002482026.1,10361257409.4367,37546360394.8765,-12905135778.2132
35002482026.1,10358755425.3554,37536652815.8068,-12892926215.0622
35002482026.1,10392661933.8215,37526945236.737,-12917125144.4585
35002482026.1,10388990610.011,37516898902.0921,-12903407486.0031
35002482026.1,10385738301.4116,37506852567.4471,-12890108842.7587
35002482026.1,10383234701.7796,37495951280.1515,-12876703955.8311
35002482026.1,10420691150.9981,37485049992.8558,-12903259117.7538
35002482026.1,10417020791.1007,37474166839.3751,-12888705604.3758
35002482026.1,10413767162.885,37463283685.8944,-12874568822.6794
35002482026.1,10411261947.7022,37454194477.818,-12862974399.4203
35002482026.1,10451144956.3992,37445105269.7416,-12893768200.0408
35002482026.1,10447475560.4149,37437549905.6272,-12882543439.9421
35002482026.1,10444220612.5828,37429994541.5128,-12871733127.9956
35985640265.1,10441713781.8494,37552687056.6202,-12008760573.3696
35985640265.1,10484853035.8162,37675379571.7275,-12174592342.4437
35985640265.1,10481184603.745,37741342598.7536,-12236886937.3986
35985640265.1,10477928336.2966,37807305625.7797,-12299593696.9763
35985640265.1,10475419890.0124,37947201090.077,-12436980714.9894
35985640265.1,10518001613.3938,38087096554.3743,-12619457902.668
35985640265.1,10514334145.2357,38089932023.4958,-12618625903.6314
35985640265.1,10511076558.1709,38092767492.6173,-12618203785.6882
35985640265.1,10508566432.1059,38092101483.923,-12615027650.9288
35985640265.1,10549145009.521,38091435475.2286,-12654940219.6496
35985640265.1,10545478505.2759,38089307208.5615,-12649145448.7374
35985640265.1,10542219598.5949,38087178941.8943,-12643758275.3892
35985640265.1,10539707792.7489,38082100756.7479,-12636168284.3968
39603666252.4,10582673942.0227,38077022571.6015,-9056030261.22416
39603666252.4,10579008401.6907,39485105256.0676,-10460447405.3583
39603666252.4,10575748175.3933,40893187940.5337,-11865269863.527
39603666252.4,10573234689.7665,40888658428.8991,-11858226866.2655
39603666252.4,10612483711.548,40884128917.2645,-11892946376.4125
39603666252.4,10608819135.1291,40882283702.6408,-11887436585.37
39603666252.4,10605557589.2154,40880438488.0172,-11882329824.8326
39603666252.4,10603042423.8077,40879867303.2458,-11879243474.6534
39603666252.4,10639250300.8691,40879296118.4743,-11914880166.9434
39603666252.4,10635586688.3633,40880915207.1346,-11912835643.0979
39603666252.4,10632323822.8333,40882534295.7948,-11911191866.2281
39603666252.4,10629806977.6446,40909742975.7833,-11935883701.0279
39603666252.4,10672886025.4378,40936951655.7718,-12006171428.8096
39603666252.4,10669223376.8451,40953724516.8739,-12019281641.319
40300030327.9,10665959527.4862,40970497377.9759,-11336426577.5621
40300030327.9,10663440666.7291,40989908142.5707,-11353318481.3999
40300030327.9,10711644291.8413,41009318907.1656,-11420932871.1069
40300030327.9,10707982607.1618,41009318907.1656,-11417271186.4273
40300030327.9,10704717773.9739,41009318907.1656,-11414006353.2395
40300030327.9,10702196897.6486,40844873711.2438,-11247040280.9924
40300030327.9,10751164882.8843,40680428515.3221,-11131563070.3064
40300030327.9,10747504162.1178,40473802455.4899,-10921276289.7076
40300030327.9,10744238345.101,40267176395.6576,-10711384412.8587
40300030327.9,10741715453.2073,40238649202.3089,-10680334327.6162
40300030327.9,10831214350.1185,40210122008.9601,-10741306031.1786
40300030327.9,10827554593.2651,40186986174.4459,-10714510439.811
40300030327.9,10824287792.4195,40163850339.9317,-10688107804.4511
40300030327.9,10821762884.9574,40096285090.1931,-10618017647.2505
40300030327.9,10880904316.3218,40028719840.4545,-10609593828.8763
40007470271.3,10877245523.3815,39931641236.1681,-10801416488.2496
40007470271.3,10873977738.707,39834562631.8818,-10701070099.2887
40007470271.3,10871450815.6766,39746958555.7577,-10610939100.1342
40007470271.3,10881174755.5698,39659354479.6336,-10533058963.9034
40007470271.3,10877516926.5426,39595023491.5551,-10465070146.7977
40007470271.3,10874248158.0391,39530692503.4767,-10397470390.2158
40007470271.3,10871719219.4404,39429688333.8151,-10293937281.9556
40007470271.3,10903479173.9165,39328684164.1536,-10224693066.7701
40007470271.3,10899822308.8023,39300507060.1745,-10192859097.6768
40007470271.3,10896552556.47,39272329956.1953,-10161412241.3653
40007470271.3,10894021602.3029,39177057767.6863,-10063609098.6893
40007470271.3,10937417187.9118,39081785579.1774,-10011732495.7892
40007470271.3,10933761286.7107,38532463259.7982,-9458754275.20898
40007470271.3,10930490550.5495,37983140940.4191,-8906161219.66866
39457671307.1,10927957580.8141,37331977042.6141,-8802263316.32821
39457671307.1,10984046839.3445,36680813144.809,-8207188677.05354
39457671307.1,10980391902.0565,36656128684.4211,-8178849279.37764
39457671307.1,10977120182.0664,36631444224.0332,-8150893098.99962
39457671307.1,10974585196.7627,36631468020.1483,-8148381909.81102
39457671307.1,11012572414.9181,36631491816.2635,-8186392924.08157
39457671307.1,11008918441.5432,36631785859.9578,-8183032994.40096
39457671307.1,11005645737.7242,36632079903.6521,-8180054334.27624
39457671307.1,11003108736.8521,36632366365.595,-8177803795.34711
39457671307.1,11041092301.5397,36632652827.538,-8216073821.9777
39457671307.1,11037439292.0779,36642385463.5049,-8222153448.48283
39457671307.1,11034165604.43,36652118099.4719,-8228612396.80189
39457671307.1,11031626587.9896,36987469157.2008,-8561424438.09042
40640955016.6,11139035544.7049,37322820214.9298,-7820900743.03471
40640955016.6,11135383499.1562,37493334088.6716,-7987762571.22777
40640955016.6,11132108827.6794,37663847962.4133,-8155001773.49277
40640955016.6,11129567795.6707,37995613380.2518,-8484226159.32241
40640955016.6,2262094799.43473,38327378798.0902,51481419.0750885
40640955016.6,2284886021.75854,38336611278.9802,19457715.8612671
40640955016.6,2281199693.39027,38345843759.8702,13911563.3395157
40640955016.6,2278026795.07964,38346367891.5975,16560329.9228439
40640955016.6,2275611473.19091,38346892023.3248,18451520.0842896
40640955016.6,2297355325.82425,38353791709.8795,-10192019.103714
40640955016.6,2293668941.02096,38360691396.4341,-13405320.8550797
40640955016.6,2290494393.24078,38712175972.6212,-361715349.261963
43971662056.1,2288078564.05837,39063660548.8082,2619922943.23339
43971662056.1,2293851379.59566,39244948092.2726,2432862584.2317
43971662056.1,2290164938.35734,39426235635.737,2255261482.00562
43971662056.1,2286988741.1076,39796037104.1225,1888636210.8699
43971662056.1,2284572404.63153,40165838572.5079,1521251078.96053
43971662056.1,2290816875.75727,40175551825.1717,1505293355.17101
43971662056.1,2287130378.08393,40185265077.8355,1499266600.18058
43971662056.1,2283952531.36464,40184911431.789,1502798092.94631
43971662056.1,2281535687.59489,40184557785.7426,1505568582.7625
43971662056.1,2290802209.62643,40184204102.2897,1496655744.18382
43971662056.1,2287115655.51806,40183850418.8369,1500695981.74503
43971662056.1,2283936159.32922,40172526821.1047,1515199075.66606
43971662056.1,2281518808.26581,40161203223.3725,1528940024.46165
43971662056.1,2291482632.25262,39542551947.8996,2137627475.94779
43971662056.1,2287796021.70924,38923900672.4266,2759965361.96413
43971662056.1,2284615424.04927,38608712904.5098,3078333727.54093
41272873894.7,2282197017.69375,38293525136.593,697151740.413269
41272873894.7,2287641151.70784,37641784830.0777,1343447912.91442
41272873894.7,2283954484.72943,36990044523.5625,1998874886.40807
41272873894.7,2280772785.59835,36970102404.2006,2021998704.90108
41272873894.7,2278353323.95073,36950160284.8386,2044360285.91063
41272873894.7,976910077.191056,36947877243.0388,3348086574.47017
41272873894.7,1170044315.89378,36945594201.2389,3157235377.56731
41272873894.7,1363682477.40774,36910496156.7845,2998695260.50774
41272873894.7,1558082922.58418,36875398112.3301,2839392859.78569
41272873894.7,1441958230.31582,36852243556.6534,2978672107.73074
41272873894.7,1635092412.58352,36829089000.9768,2808692481.13972
41272873894.7,1828729472.62636,36789692718.2994,2654451703.77428
44455415962.3,2023128862.51069,36750296435.622,5681990664.16734
44455415962.3,4606939505.50012,36743500408.6791,3104976048.12077
44455415962.3,4260381289.80332,36736704381.7363,3458330290.7604
44455415962.3,3914324906.84557,36734459180.0337,3806631875.42075
44455415962.3,3569030899.90832,36732213978.3311,4154171084.06059
44455415962.3,3938849218.46737,36729549763.595,3787016980.23768
44455415962.3,3592290946.33555,36726885548.8588,4136239467.10564
44455415962.3,3246233461.90668,36722256955.7762,4486925544.61716
44455415962.3,2900938399.67733,36717628362.6935,4836849199.92916
44455415962.3,3410989284.50673,36646271906.6714,4398154771.12186
44455415962.3,3407302335.3532,36574915450.6493,4473198176.29749
44455415962.3,3404115128.86652,36540012898.703,4511287934.7305
44455415962.3,3401690390.75837,36505110346.7567,4548615224.78498
44455415962.3,3781622664.67862,36452215075.5797,4221578222.0417
46684376316.9,3777935659.09007,36399319804.4027,6507120853.40723
46684376316.9,3774747351.13227,36398791817.8684,6510837147.89933
46684376316.9,3772321557.73202,36398263831.3341,6513790927.83388
46684376316.9,3784192606.44035,36397716906.4707,6502466803.9889
46684376316.9,3780505544.41678,36397169981.6074,6506700790.87582
46684376316.9,3777316134.98786,36396706395.4201,6510353786.49208
46684376316.9,3774889286.2955,36396242809.2327,6513244221.37177
46684376316.9,3781181714.81533,36395637758.3519,6507556843.73273
46684376316.9,3777494596.35673,36395032707.4712,6511849013.07211
46684376316.9,3774304085.45669,36394322457.0106,6515749774.43268
46684376316.9,3771876181.47223,36393612206.5501,6518887928.87767
46684376316.9,3781505062.45365,36393169759.9038,6509701494.54257
46684376316.9,3777817887.56003,36392727313.2574,6513831116.08253
46684376316.9,3774626275.18887,36392086201.5698,6517663840.14135
47427554950.6,3772197315.91231,36391445089.8821,7263912544.80558
47427554950.6,3783415588.43967,36390411611.4357,7253727750.72461
47427554950.6,3779728357.11102,36389378132.9893,7258448460.49964
47427554950.6,3776535643.26875,36388319616.792,7262699690.53929
47427554950.6,3774105628.70008,36387261100.5946,7266188221.30533
47427554950.6,3784607265.54227,36617210263.5092,7025737421.54854
